distance_km,package_weight_kg,num_stops,rider_experience_years,rider_rating,is_peak_hour,fuel_level_pct,delivery_time_minutes,traffic_level_Low,traffic_level_Medium,traffic_level_Severe,weather_Extreme_Heat,weather_Fog,weather_Rain,time_of_day_Evening,time_of_day_Morning,time_of_day_Night,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,area_type_Suburban,area_type_Urban,vehicle_type_Motorcycle,vehicle_type_Scooter
3.5,4.19,0,2.9,4.25,1,57.8,36.1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5.27,4.46,1,0.8,3.76,1,75.1,46.35,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2.3,1.63,1,1.0,4.34,0,22.7,38.76,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False
14.74,0.64,3,7.2,3.98,1,86.0,78.27,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
4.95,0.73,0,1.2,4.12,0,20.5,28.44,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
3.57,3.57,0,1.1,5.0,0,15.0,22.26,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
3.85,0.42,1,0.7,4.02,0,19.5,27.28,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
1.89,0.55,0,2.4,2.98,0,48.9,13.28,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3.85,2.77,0,2.0,3.44,1,28.0,23.49,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
8.2,1.04,2,0.1,4.53,1,53.3,55.57,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6.45,0.98,0,0.5,4.43,0,93.6,20.4,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
3.13,1.39,3,2.8,3.94,0,46.6,25.33,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
1.17,1.75,1,3.3,3.62,0,87.0,26.6,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
7.11,1.97,0,1.1,4.42,0,76.3,34.42,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1.8,2.36,0,4.0,3.88,0,45.8,31.38,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
7.11,1.55,1,4.2,4.56,0,59.5,37.29,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1.55,1.34,0,2.4,4.78,0,68.0,12.78,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1.95,0.8,0,0.3,4.52,0,11.8,10.57,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.35,10.75,0,0.9,4.06,0,14.0,47.15,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
4.28,5.98,0,0.7,4.53,1,89.5,32.26,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
1.37,0.29,0,0.4,3.5,1,79.4,19.74,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.76,1.21,3,0.1,4.52,0,99.3,35.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
7.56,1.79,1,1.5,4.89,1,77.7,40.46,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
6.07,0.34,0,3.7,4.08,0,21.1,23.43,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
3.35,0.25,1,12.5,4.96,0,65.4,25.15,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2.79,0.5,0,0.8,4.2,0,39.0,27.32,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
4.4,0.79,1,1.2,4.75,1,45.8,41.88,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
4.38,0.28,0,1.9,4.27,0,68.7,32.32,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
10.14,1.47,0,6.4,4.0,0,50.0,52.71,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
0.88,1.6,1,0.8,4.19,0,30.8,19.35,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3.37,1.45,0,0.3,4.81,0,83.8,18.89,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
0.95,7.68,1,0.8,3.94,0,16.3,22.09,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2.44,1.56,1,4.3,4.15,0,99.6,29.78,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
7.38,4.85,1,4.8,3.83,1,21.7,47.85,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
1.49,1.28,1,4.5,4.12,0,91.9,29.44,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False
3.71,4.69,0,10.6,3.91,0,46.9,21.99,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
6.09,1.31,0,3.2,4.28,0,61.8,44.37,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
6.7,1.14,2,0.1,3.82,0,83.9,48.92,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
4.58,0.44,1,6.4,4.47,1,53.1,26.33,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3.55,3.13,1,2.5,4.4,1,80.8,22.36,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1.13,3.28,1,5.9,4.08,0,26.7,19.69,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
3.37,1.8,0,5.4,4.27,1,38.3,27.25,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
3.44,1.87,0,0.1,4.59,0,54.3,24.49,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
3.88,1.35,2,0.5,4.56,0,69.3,38.36,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2.67,11.0,0,6.6,5.0,0,92.7,20.81,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
4.89,0.5,0,1.0,4.64,0,36.9,40.83,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
6.51,0.99,1,1.2,4.32,1,21.1,42.23,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3.05,4.13,0,12.3,4.67,0,88.7,19.66,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
6.74,0.3,0,2.1,4.45,1,87.4,44.16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
7.11,9.52,0,2.1,3.87,1,55.4,46.35,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2.03,0.24,0,2.4,3.57,1,52.2,24.98,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False
1.9,0.44,0,6.3,4.5,1,47.9,16.78,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
6.14,3.32,0,4.9,4.57,0,58.0,34.44,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
4.72,2.26,1,1.2,4.17,0,13.5,27.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
6.05,0.52,2,5.1,4.4,1,40.0,41.44,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
1.06,2.07,0,4.7,4.25,1,57.5,21.45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
4.95,5.56,0,0.4,4.37,0,83.4,24.98,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
2.37,0.38,2,0.0,4.13,0,97.6,25.05,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
4.41,0.53,1,0.3,4.05,0,25.8,33.85,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True
2.22,3.58,1,0.7,4.65,1,49.4,44.83,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True
2.15,1.04,0,4.6,4.8,0,30.0,20.56,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3.38,0.72,2,2.9,3.94,1,47.7,46.8,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False
2.34,0.39,0,2.9,3.41,1,93.1,23.66,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1.98,2.76,0,0.0,4.44,1,90.0,23.16,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
2.31,3.56,0,4.3,4.76,1,38.9,22.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
5.63,0.45,0,0.3,4.14,0,90.0,37.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
9.06,2.42,0,1.3,4.54,0,31.9,55.86,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
6.96,0.5,1,2.2,4.37,1,26.9,46.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7.5,2.81,0,1.8,3.9,1,95.6,32.84,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2.8,3.91,0,6.1,4.03,1,34.5,24.59,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3.93,2.0,0,2.4,4.3,1,96.0,29.81,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False
4.03,1.35,2,0.0,4.16,0,22.1,31.8,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1.59,0.96,3,7.2,4.5,1,25.6,28.28,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
4.17,0.7,1,0.2,4.9,0,53.4,34.42,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1.36,2.01,2,1.1,4.17,0,14.1,41.73,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False
7.07,3.36,0,0.1,4.61,1,72.1,44.65,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2.66,1.05,1,3.2,4.61,1,32.5,33.34,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False
5.01,7.94,1,1.9,3.91,0,29.3,47.75,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
1.77,2.36,0,2.5,4.24,0,34.3,16.32,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True
8.47,1.15,0,3.1,4.12,1,77.6,42.19,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
1.37,0.68,0,0.6,4.46,0,39.4,20.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3.63,3.49,1,0.7,3.67,0,87.5,32.22,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
3.3,1.52,1,0.5,3.84,1,19.7,30.1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
3.0,3.46,0,2.1,4.32,0,37.1,22.44,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
8.85,0.4,0,1.2,3.73,0,35.6,59.27,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True
2.46,0.68,1,0.0,4.18,1,97.2,30.22,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
3.92,3.1,1,0.1,4.2,0,43.3,32.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
3.68,0.47,0,0.4,3.97,0,26.9,19.3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
5.9,2.43,0,1.8,3.63,0,93.8,31.23,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
7.17,0.92,0,2.6,4.05,0,18.7,35.02,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
6.34,1.01,1,1.9,4.92,0,21.5,37.9,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
7.71,0.93,2,1.1,4.39,0,45.7,43.87,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
7.1,5.27,0,2.6,4.3,1,87.5,52.6,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
9.44,2.22,1,1.4,4.24,0,82.7,41.52,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
7.04,1.87,0,3.8,5.0,0,20.1,47.74,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
1.65,0.32,0,2.3,4.39,1,87.2,19.29,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
10.99,3.25,2,2.5,4.07,0,41.3,76.38,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
5.0,0.84,0,6.5,3.99,0,25.8,41.6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
4.57,0.3,0,1.3,4.48,1,28.0,38.52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
7.52,1.25,1,0.5,4.02,0,94.1,45.1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.9,0.46,1,1.2,5.0,0,99.1,22.73,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False
3.64,5.47,1,0.1,4.47,0,63.4,25.11,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
3.62,1.98,1,0.6,4.58,0,91.6,29.88,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
3.72,0.85,0,10.4,4.19,0,63.5,38.95,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True
4.05,2.84,0,0.2,4.26,0,12.6,33.52,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True
4.47,7.82,2,10.7,4.6,1,54.1,44.16,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
4.46,0.24,1,7.2,4.19,0,10.2,35.32,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
