delivery_id,date,rider_id,vehicle_type,zone,time_of_day,weather,traffic_condition,distance_km,shipment_weight_kg,order_volume_parcels,sla_minutes,delivery_time_min,delayed,fuel_cost_inr,delivery_cost_inr,customer_rating
DEL-10609,2026-07-14,RDR-049,Motorbike,Zone A - Central,Night (21-2),Clear,Medium,3.89,4.08,2,30,17.3,0,8.88,35.75,5.0
DEL-11753,2026-07-14,RDR-035,Scooter,Zone D - East,Evening (16-21),Cloudy,Medium,3.21,1.65,2,40,12.0,0,5.48,24.0,5.0
DEL-10274,2026-07-14,RDR-032,Motorbike,Zone E - West,Evening (16-21),Clear,Medium,2.65,2.69,3,40,21.0,0,5.7,28.33,4.8
DEL-11378,2026-07-14,RDR-034,Scooter,Zone A - Central,Night (21-2),Cloudy,Medium,7.45,2.22,4,30,33.3,1,12.56,39.69,3.6
DEL-11383,2026-07-14,RDR-033,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,5.67,1.76,1,30,21.5,0,10.23,37.6,4.5
DEL-10403,2026-07-14,RDR-007,E-Bike,Zone B - North,Evening (16-21),Clear,High,2.82,5.77,1,35,17.9,0,1.57,27.36,4.9
DEL-10594,2026-07-14,RDR-049,E-Bike,Zone A - Central,Evening (16-21),Clear,Medium,2.85,0.88,2,30,11.4,0,1.54,28.45,4.8
DEL-10101,2026-07-14,RDR-024,Motorbike,Zone C - South,Night (21-2),Clear,Medium,1.44,2.3,1,35,10.2,0,3.0,26.56,4.9
DEL-10065,2026-07-14,RDR-028,Motorbike,Zone D - East,Morning (6-11),Clear,High,5.3,1.29,1,40,26.8,0,11.15,40.45,4.9
DEL-11630,2026-07-15,RDR-056,Motorbike,Zone D - East,Morning (6-11),Cloudy,Medium,2.91,3.61,3,40,18.8,0,7.26,35.33,5.0
DEL-10040,2026-07-15,RDR-026,Scooter,Zone E - West,Night (21-2),Rain,Medium,2.85,1.81,1,40,16.4,0,4.66,26.22,5.0
DEL-11904,2026-07-15,RDR-003,Motorbike,Zone E - West,Night (21-2),Clear,Low,3.83,1.72,1,40,12.6,0,8.37,32.04,5.0
DEL-11774,2026-07-15,RDR-048,Motorbike,Zone C - South,Evening (16-21),Clear,Medium,1.97,3.23,2,35,5.8,0,4.48,26.48,5.0
DEL-10163,2026-07-15,RDR-006,Motorbike,Zone E - West,Afternoon (11-16),Clear,Medium,2.75,3.75,1,40,8.0,0,6.6,36.25,5.0
DEL-10399,2026-07-15,RDR-049,Motorbike,Zone C - South,Night (21-2),Clear,High,7.65,2.73,1,35,36.7,1,18.36,47.69,4.0
DEL-11731,2026-07-15,RDR-044,Motorbike,Zone E - West,Evening (16-21),Clear,Low,3.92,1.09,1,40,10.6,0,9.0,35.77,4.8
DEL-11935,2026-07-15,RDR-021,E-Bike,Zone C - South,Morning (6-11),Cloudy,Low,7.36,0.75,1,35,25.3,0,4.04,27.82,5.0
DEL-11286,2026-07-15,RDR-019,Scooter,Zone B - North,Evening (16-21),Rain,Medium,2.44,2.5,1,35,17.6,0,4.71,28.42,4.7
DEL-11212,2026-07-15,RDR-036,Scooter,Zone A - Central,Morning (6-11),Clear,Low,4.84,1.32,1,30,17.5,0,9.13,32.71,5.0
DEL-10084,2026-07-15,RDR-059,Scooter,Zone C - South,Evening (16-21),Clear,Low,3.8,2.75,2,35,17.6,0,7.3,33.45,4.7
DEL-11218,2026-07-15,RDR-001,Motorbike,Zone D - East,Evening (16-21),Clear,High,1.76,2.1,1,40,9.9,0,3.71,30.99,4.9
DEL-11932,2026-07-15,RDR-049,Motorbike,Zone C - South,Afternoon (11-16),Clear,Medium,1.52,3.64,2,35,4.7,0,3.77,33.38,5.0
DEL-10827,2026-07-15,RDR-011,Scooter,Zone A - Central,Afternoon (11-16),Clear,Low,4.3,1.2,1,30,23.6,0,7.3,33.68,5.0
DEL-10093,2026-07-15,RDR-016,Motorbike,Zone C - South,Night (21-2),Rain,Medium,3.54,0.6,1,35,19.7,0,8.3,28.99,4.7
DEL-10938,2026-07-15,RDR-051,Scooter,Zone E - West,Afternoon (11-16),Cloudy,Medium,1.39,2.78,3,40,18.0,0,2.65,30.02,4.8
DEL-10479,2026-07-15,RDR-044,Motorbike,Zone D - East,Night (21-2),Clear,Low,1.07,1.67,2,40,7.5,0,2.69,31.66,5.0
DEL-11261,2026-07-15,RDR-048,Motorbike,Zone C - South,Evening (16-21),Cloudy,Low,1.09,1.78,2,35,5.3,0,2.32,27.93,4.8
DEL-10625,2026-07-15,RDR-021,Scooter,Zone E - West,Evening (16-21),Cloudy,Low,1.89,1.04,2,40,15.3,0,3.21,33.96,4.7
DEL-10901,2026-07-15,RDR-046,Scooter,Zone D - East,Night (21-2),Clear,Low,5.16,2.01,2,40,18.8,0,10.04,36.12,4.5
DEL-11969,2026-07-15,RDR-041,Scooter,Zone B - North,Morning (6-11),Cloudy,High,5.68,2.7,3,35,32.0,0,10.29,37.46,4.9
DEL-10588,2026-07-16,RDR-012,Scooter,Zone A - Central,Evening (16-21),Cloudy,Low,2.18,1.19,2,30,8.6,0,4.15,25.8,4.8
DEL-11833,2026-07-16,RDR-010,Motorbike,Zone B - North,Night (21-2),Clear,High,1.98,1.01,1,35,6.6,0,4.88,30.86,4.9
DEL-10933,2026-07-16,RDR-042,Motorbike,Zone C - South,Evening (16-21),Clear,Low,5.97,2.81,4,35,9.8,0,12.68,40.26,4.8
DEL-10578,2026-07-16,RDR-002,Motorbike,Zone B - North,Afternoon (11-16),Rain,Medium,6.8,1.74,1,35,39.5,1,16.18,38.35,3.6
DEL-10874,2026-07-16,RDR-029,Scooter,Zone D - East,Night (21-2),Clear,High,5.65,2.27,1,40,26.7,0,9.47,37.73,4.9
DEL-10599,2026-07-16,RDR-024,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,5.66,1.21,2,30,23.7,0,9.2,39.2,5.0
DEL-10969,2026-07-16,RDR-053,Motorbike,Zone C - South,Morning (6-11),Clear,Medium,4.09,2.89,4,35,15.2,0,9.75,28.44,5.0
DEL-11078,2026-07-16,RDR-015,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,10.17,3.51,1,30,37.8,1,17.75,41.75,3.9
DEL-10964,2026-07-16,RDR-024,Scooter,Zone E - West,Evening (16-21),Clear,Low,1.58,1.42,1,40,8.0,0,3.07,22.88,5.0
DEL-10811,2026-07-16,RDR-038,E-Bike,Zone C - South,Afternoon (11-16),Rain,Low,3.11,4.34,2,35,19.5,0,1.69,26.77,4.8
DEL-10201,2026-07-16,RDR-023,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,1.22,4.52,1,30,6.7,0,2.27,28.25,5.0
DEL-10296,2026-07-16,RDR-054,Motorbike,Zone A - Central,Evening (16-21),Clear,Medium,6.75,2.44,1,30,19.9,0,16.28,43.71,5.0
DEL-11629,2026-07-16,RDR-034,Motorbike,Zone C - South,Afternoon (11-16),Clear,High,2.49,2.97,1,35,14.2,0,6.14,27.69,5.0
DEL-11175,2026-07-16,RDR-052,Motorbike,Zone A - Central,Morning (6-11),Cloudy,Medium,3.51,0.78,1,30,21.4,0,7.45,28.51,4.8
DEL-11457,2026-07-16,RDR-002,Motorbike,Zone D - East,Night (21-2),Clear,Medium,5.61,2.31,1,40,24.6,0,13.54,36.09,4.9
DEL-10335,2026-07-16,RDR-011,Scooter,Zone B - North,Afternoon (11-16),Clear,Medium,2.46,1.81,1,35,15.4,0,4.35,32.59,5.0
DEL-11600,2026-07-16,RDR-030,Scooter,Zone A - Central,Morning (6-11),Clear,Medium,3.4,2.72,1,30,14.7,0,6.6,32.94,4.7
DEL-10025,2026-07-16,RDR-046,Motorbike,Zone A - Central,Afternoon (11-16),Cloudy,Low,1.81,1.55,1,30,4.0,0,4.05,27.13,4.5
DEL-11267,2026-07-16,RDR-010,Motorbike,Zone C - South,Afternoon (11-16),Clear,Medium,4.8,1.52,1,35,17.3,0,10.41,39.66,4.5
DEL-11357,2026-07-16,RDR-026,Scooter,Zone B - North,Morning (6-11),Rain,High,3.67,3.59,2,35,32.6,0,6.3,35.49,4.7
DEL-10265,2026-07-16,RDR-054,Motorbike,Zone C - South,Morning (6-11),Clear,Medium,5.64,3.9,1,35,23.4,0,13.66,42.69,5.0
DEL-10095,2026-07-17,RDR-020,Motorbike,Zone D - East,Night (21-2),Clear,Medium,6.64,2.11,1,40,27.6,0,13.87,43.99,5.0
DEL-10169,2026-07-17,RDR-017,Motorbike,Zone B - North,Morning (6-11),Clear,Low,4.01,2.61,1,35,11.0,0,9.21,31.33,4.8
DEL-10119,2026-07-17,RDR-027,Motorbike,Zone E - West,Evening (16-21),Cloudy,Medium,2.63,1.64,1,40,17.8,0,6.18,34.9,5.0
DEL-10344,2026-07-17,RDR-044,Scooter,Zone E - West,Night (21-2),Clear,Medium,1.41,4.03,1,40,7.5,0,2.74,30.47,5.0
DEL-10297,2026-07-17,RDR-016,Scooter,Zone A - Central,Evening (16-21),Clear,Low,6.25,0.85,1,30,15.9,0,11.61,43.21,4.9
DEL-10630,2026-07-17,RDR-013,Motorbike,Zone C - South,Evening (16-21),Clear,Medium,3.73,4.45,2,35,13.9,0,9.37,34.28,5.0
DEL-11240,2026-07-17,RDR-057,E-Bike,Zone B - North,Afternoon (11-16),Rain,High,0.92,1.5,2,35,12.0,0,0.56,23.71,4.6
DEL-10509,2026-07-17,RDR-058,Motorbike,Zone E - West,Afternoon (11-16),Rain,Medium,2.68,2.18,1,40,21.8,0,5.79,32.45,4.6
DEL-10054,2026-07-17,RDR-012,Motorbike,Zone E - West,Evening (16-21),Cloudy,High,2.05,0.92,1,40,20.7,0,4.84,31.25,5.0
DEL-10438,2026-07-17,RDR-037,Motorbike,Zone C - South,Evening (16-21),Rain,Low,1.15,1.31,2,35,13.4,0,2.45,25.15,4.7
DEL-11689,2026-07-17,RDR-030,Motorbike,Zone A - Central,Evening (16-21),Cloudy,High,3.92,1.15,1,30,20.1,0,8.93,35.68,5.0
DEL-11407,2026-07-17,RDR-033,E-Bike,Zone E - West,Evening (16-21),Clear,High,4.49,2.5,2,40,25.9,0,2.9,23.18,5.0
DEL-10378,2026-07-17,RDR-050,E-Bike,Zone B - North,Evening (16-21),Clear,High,4.48,3.13,1,35,27.1,0,2.83,26.36,5.0
DEL-10379,2026-07-17,RDR-051,Scooter,Zone D - East,Afternoon (11-16),Clear,High,1.83,3.45,2,40,15.6,0,3.46,30.36,4.9
DEL-11666,2026-07-18,RDR-045,Scooter,Zone E - West,Morning (6-11),Cloudy,Medium,6.57,3.38,3,40,19.7,0,12.93,34.19,4.9
DEL-10309,2026-07-18,RDR-048,Scooter,Zone B - North,Evening (16-21),Cloudy,High,1.8,0.9,1,35,13.9,0,3.15,29.57,5.0
DEL-11362,2026-07-18,RDR-025,Motorbike,Zone D - East,Afternoon (11-16),Clear,Medium,2.4,2.71,1,40,10.5,0,5.84,31.1,5.0
DEL-10520,2026-07-18,RDR-027,Motorbike,Zone D - East,Afternoon (11-16),Rain,Low,1.33,3.6,1,40,9.2,0,2.88,24.8,5.0
DEL-10563,2026-07-18,RDR-036,Scooter,Zone A - Central,Night (21-2),Clear,Medium,0.75,1.7,2,30,6.6,0,1.25,24.84,4.7
DEL-10847,2026-07-18,RDR-056,E-Bike,Zone A - Central,Evening (16-21),Clear,Medium,3.12,0.86,1,30,13.0,0,1.95,25.44,5.0
DEL-10157,2026-07-18,RDR-024,Motorbike,Zone B - North,Afternoon (11-16),Rain,Medium,3.19,0.81,2,35,18.9,0,6.81,30.44,4.6
DEL-11921,2026-07-18,RDR-029,Scooter,Zone B - North,Night (21-2),Rain,Medium,6.27,3.67,4,35,30.5,0,11.95,39.15,4.6
DEL-10597,2026-07-18,RDR-040,Scooter,Zone C - South,Afternoon (11-16),Clear,Low,1.99,2.34,2,35,9.7,0,3.78,27.93,5.0
DEL-10544,2026-07-18,RDR-005,Motorbike,Zone A - Central,Afternoon (11-16),Clear,Medium,1.4,1.56,1,30,10.7,0,3.18,21.14,4.9
DEL-10291,2026-07-18,RDR-008,Scooter,Zone B - North,Evening (16-21),Clear,Medium,5.17,4.62,1,35,21.1,0,10.13,41.6,4.8
DEL-11117,2026-07-18,RDR-038,E-Bike,Zone A - Central,Night (21-2),Clear,Low,3.25,4.14,1,30,12.4,0,2.06,32.37,5.0
DEL-10139,2026-07-18,RDR-004,E-Bike,Zone E - West,Afternoon (11-16),Clear,High,7.25,6.01,1,40,41.7,1,4.26,34.51,4.3
DEL-11118,2026-07-18,RDR-035,Scooter,Zone A - Central,Night (21-2),Cloudy,Medium,3.39,4.43,1,30,25.4,0,5.82,31.98,5.0
DEL-10421,2026-07-18,RDR-029,Motorbike,Zone A - Central,Afternoon (11-16),Rain,Medium,6.54,2.05,4,30,25.9,0,13.59,36.98,4.5
DEL-11130,2026-07-18,RDR-009,Motorbike,Zone D - East,Afternoon (11-16),Clear,Low,6.81,2.8,2,40,21.5,0,14.59,44.27,4.9
DEL-10426,2026-07-18,RDR-029,Scooter,Zone A - Central,Morning (6-11),Clear,High,2.15,1.9,2,30,15.4,0,4.07,24.42,4.8
DEL-11572,2026-07-18,RDR-019,Motorbike,Zone E - West,Morning (6-11),Cloudy,Low,1.37,3.1,1,40,9.5,0,3.14,28.56,5.0
DEL-10434,2026-07-18,RDR-044,Scooter,Zone E - West,Night (21-2),Clear,High,2.32,0.6,1,40,12.1,0,3.94,21.02,5.0
DEL-10029,2026-07-18,RDR-031,Scooter,Zone C - South,Evening (16-21),Clear,Low,3.48,1.96,1,35,12.2,0,5.94,31.25,5.0
DEL-11189,2026-07-18,RDR-058,Motorbike,Zone D - East,Evening (16-21),Clear,Medium,5.4,1.25,2,40,21.7,0,11.65,40.07,5.0
DEL-11805,2026-07-18,RDR-025,Motorbike,Zone E - West,Evening (16-21),Clear,Low,6.7,1.63,2,40,18.8,0,16.0,42.35,5.0
DEL-11985,2026-07-18,RDR-032,Scooter,Zone E - West,Evening (16-21),Clear,High,11.38,2.6,1,40,52.2,1,21.17,47.73,4.3
DEL-10062,2026-07-18,RDR-045,E-Bike,Zone D - East,Night (21-2),Cloudy,Medium,3.47,0.67,1,40,22.2,0,2.09,28.49,4.6
DEL-11797,2026-07-18,RDR-011,Scooter,Zone A - Central,Evening (16-21),Rain,Low,1.56,0.39,3,30,7.0,0,2.98,27.39,4.7
DEL-11496,2026-07-18,RDR-022,Motorbike,Zone E - West,Afternoon (11-16),Clear,Low,1.97,1.52,4,40,9.0,0,4.87,34.31,5.0
DEL-11728,2026-07-18,RDR-025,E-Bike,Zone A - Central,Morning (6-11),Clear,High,3.98,2.61,4,30,20.6,0,2.29,32.43,4.8
DEL-10325,2026-07-18,RDR-013,Motorbike,Zone E - West,Evening (16-21),Rain,Low,1.55,1.66,3,40,6.9,0,3.49,27.44,4.6
DEL-10136,2026-07-18,RDR-054,Motorbike,Zone A - Central,Afternoon (11-16),Cloudy,Medium,1.03,1.67,3,30,11.3,0,2.57,28.17,4.7
DEL-10070,2026-07-19,RDR-020,Motorbike,Zone D - East,Afternoon (11-16),Clear,High,2.99,1.74,1,40,18.7,0,6.22,27.31,4.5
DEL-10848,2026-07-19,RDR-008,Motorbike,Zone C - South,Afternoon (11-16),Cloudy,Medium,1.58,3.67,1,35,6.0,0,3.71,30.13,5.0
DEL-10591,2026-07-19,RDR-049,Motorbike,Zone D - East,Morning (6-11),Clear,Medium,4.12,2.87,1,40,18.0,0,10.4,40.19,5.0
DEL-11589,2026-07-19,RDR-015,Motorbike,Zone A - Central,Evening (16-21),Cloudy,Low,5.68,3.16,2,30,18.0,0,12.04,38.03,5.0
DEL-10822,2026-07-19,RDR-059,Scooter,Zone C - South,Morning (6-11),Clear,High,4.28,1.99,1,35,21.8,0,8.21,36.98,5.0
DEL-10697,2026-07-19,RDR-010,Motorbike,Zone B - North,Evening (16-21),Clear,Medium,1.97,0.87,1,35,8.3,0,4.94,27.57,5.0
DEL-11010,2026-07-19,RDR-060,Scooter,Zone C - South,Afternoon (11-16),Clear,Low,3.93,2.38,2,35,14.4,0,7.3,30.52,4.5
DEL-11876,2026-07-19,RDR-009,Motorbike,Zone A - Central,Morning (6-11),Rain,Medium,2.28,1.6,1,30,16.1,0,4.74,35.78,4.9
DEL-10444,2026-07-19,RDR-006,E-Bike,Zone B - North,Morning (6-11),Clear,Medium,1.49,3.18,1,35,10.7,0,0.85,28.65,4.9
DEL-11018,2026-07-19,RDR-038,E-Bike,Zone A - Central,Morning (6-11),Clear,Medium,2.64,4.2,1,30,12.3,0,1.47,26.47,4.9
DEL-11701,2026-07-19,RDR-007,Scooter,Zone D - East,Morning (6-11),Clear,High,3.47,3.74,1,40,19.9,0,6.35,27.77,5.0
DEL-10997,2026-07-19,RDR-011,Scooter,Zone B - North,Night (21-2),Clear,High,1.29,1.48,1,35,10.4,0,2.1,24.36,4.7
DEL-11882,2026-07-19,RDR-032,Motorbike,Zone E - West,Afternoon (11-16),Clear,Medium,2.58,2.52,1,40,10.4,0,5.71,29.57,4.9
DEL-11910,2026-07-20,RDR-058,Scooter,Zone A - Central,Afternoon (11-16),Clear,High,4.71,0.54,1,30,25.4,0,8.71,36.66,4.9
DEL-11460,2026-07-20,RDR-057,Scooter,Zone A - Central,Evening (16-21),Cloudy,Medium,2.76,0.59,4,30,13.2,0,4.68,30.88,5.0
DEL-11169,2026-07-20,RDR-028,Scooter,Zone B - North,Afternoon (11-16),Cloudy,Low,1.55,1.78,2,35,13.4,0,2.65,25.39,5.0
DEL-11727,2026-07-20,RDR-008,E-Bike,Zone A - Central,Morning (6-11),Clear,Medium,7.35,1.92,1,30,38.3,1,4.43,29.61,3.7
DEL-10881,2026-07-20,RDR-014,Motorbike,Zone E - West,Afternoon (11-16),Clear,Low,1.91,2.27,1,40,14.1,0,4.42,35.78,5.0
DEL-11643,2026-07-20,RDR-032,Motorbike,Zone B - North,Morning (6-11),Clear,Low,6.79,2.05,2,35,17.5,0,15.82,40.94,4.7
DEL-10672,2026-07-20,RDR-040,Scooter,Zone D - East,Afternoon (11-16),Cloudy,Low,2.69,4.51,4,40,16.3,0,4.65,27.64,4.5
DEL-11016,2026-07-20,RDR-029,Scooter,Zone D - East,Morning (6-11),Clear,Low,7.81,1.48,1,40,25.5,0,15.19,36.13,4.8
DEL-10732,2026-07-20,RDR-015,Motorbike,Zone A - Central,Afternoon (11-16),Cloudy,High,3.03,0.6,1,30,12.3,0,6.43,33.83,4.9
DEL-10368,2026-07-20,RDR-021,Scooter,Zone B - North,Evening (16-21),Clear,Medium,6.94,1.95,4,35,30.4,0,12.98,35.6,4.9
DEL-11057,2026-07-20,RDR-027,Scooter,Zone A - Central,Afternoon (11-16),Clear,Low,3.31,3.63,3,30,12.2,0,5.79,32.63,5.0
DEL-10001,2026-07-20,RDR-032,E-Bike,Zone A - Central,Evening (16-21),Cloudy,Low,8.32,5.15,1,30,30.2,1,4.66,38.22,4.2
DEL-11168,2026-07-20,RDR-043,Scooter,Zone D - East,Afternoon (11-16),Clear,Low,2.53,1.95,1,40,5.1,0,4.85,28.1,5.0
DEL-10981,2026-07-20,RDR-001,Motorbike,Zone A - Central,Evening (16-21),Clear,Medium,8.25,1.56,1,30,33.6,1,18.26,42.62,3.3
DEL-10605,2026-07-20,RDR-023,Motorbike,Zone C - South,Afternoon (11-16),Rain,Low,4.05,3.62,1,35,20.9,0,8.85,31.96,4.8
DEL-11973,2026-07-20,RDR-057,Motorbike,Zone D - East,Morning (6-11),Rain,High,7.79,2.52,4,40,54.8,1,17.85,41.85,3.8
DEL-11916,2026-07-20,RDR-039,E-Bike,Zone D - East,Morning (6-11),Rain,Medium,6.66,2.45,1,40,35.6,0,4.05,31.23,5.0
DEL-10831,2026-07-20,RDR-014,Motorbike,Zone D - East,Afternoon (11-16),Cloudy,Low,2.36,1.64,1,40,15.9,0,5.2,32.31,4.8
DEL-10601,2026-07-20,RDR-008,Scooter,Zone A - Central,Evening (16-21),Cloudy,Medium,1.64,5.18,2,30,15.0,0,2.84,27.94,5.0
DEL-11678,2026-07-20,RDR-051,Scooter,Zone D - East,Evening (16-21),Cloudy,Low,4.7,5.68,1,40,18.4,0,8.23,35.49,5.0
DEL-11412,2026-07-20,RDR-029,Scooter,Zone A - Central,Evening (16-21),Cloudy,Low,3.07,1.71,1,30,9.8,0,5.5,33.2,5.0
DEL-10154,2026-07-20,RDR-025,E-Bike,Zone A - Central,Evening (16-21),Clear,Low,4.89,3.6,2,30,21.9,0,3.16,24.88,4.9
DEL-10869,2026-07-20,RDR-010,E-Bike,Zone B - North,Afternoon (11-16),Cloudy,High,2.63,2.11,1,35,23.6,0,1.62,26.29,5.0
DEL-11249,2026-07-20,RDR-042,Motorbike,Zone C - South,Afternoon (11-16),Clear,High,7.3,0.35,3,35,34.7,0,18.0,40.4,5.0
DEL-10853,2026-07-20,RDR-025,E-Bike,Zone E - West,Evening (16-21),Clear,High,1.66,3.27,1,40,12.8,0,1.0,25.7,4.9
DEL-10275,2026-07-20,RDR-060,Motorbike,Zone C - South,Evening (16-21),Clear,Medium,1.77,0.62,1,35,5.7,0,4.17,32.45,4.9
DEL-10555,2026-07-20,RDR-011,Scooter,Zone E - West,Evening (16-21),Clear,Medium,1.06,1.19,2,40,6.7,0,1.87,23.74,5.0
DEL-10430,2026-07-21,RDR-059,Scooter,Zone C - South,Morning (6-11),Cloudy,Medium,3.07,1.01,1,35,26.7,0,5.73,32.05,4.5
DEL-10206,2026-07-21,RDR-033,Scooter,Zone B - North,Morning (6-11),Clear,Low,5.38,1.04,2,35,15.5,0,10.39,32.52,5.0
DEL-10219,2026-07-21,RDR-049,E-Bike,Zone A - Central,Evening (16-21),Clear,Low,4.46,5.77,2,30,16.9,0,2.5,31.41,4.8
DEL-11936,2026-07-21,RDR-053,Scooter,Zone B - North,Afternoon (11-16),Cloudy,Medium,1.28,3.45,2,35,12.7,0,2.52,29.91,5.0
DEL-10458,2026-07-21,RDR-031,Scooter,Zone C - South,Night (21-2),Clear,Low,1.84,0.86,2,35,8.7,0,3.03,28.3,5.0
DEL-10333,2026-07-21,RDR-007,Scooter,Zone D - East,Afternoon (11-16),Cloudy,Medium,4.68,1.31,2,40,19.9,0,9.2,30.65,5.0
DEL-10540,2026-07-21,RDR-013,E-Bike,Zone C - South,Evening (16-21),Clear,Low,1.81,2.74,3,35,5.6,0,1.12,23.9,5.0
DEL-10323,2026-07-21,RDR-009,Scooter,Zone B - North,Afternoon (11-16),Clear,Medium,3.98,2.56,2,35,14.8,0,7.35,35.35,5.0
DEL-10665,2026-07-21,RDR-048,Scooter,Zone B - North,Evening (16-21),Cloudy,High,5.42,1.7,1,35,28.7,0,9.86,34.17,4.9
DEL-11824,2026-07-21,RDR-011,Motorbike,Zone A - Central,Afternoon (11-16),Clear,Medium,4.5,3.27,1,30,19.9,0,11.24,38.11,4.5
DEL-11819,2026-07-21,RDR-013,Scooter,Zone B - North,Afternoon (11-16),Clear,Medium,1.96,2.13,3,35,6.3,0,3.46,25.97,5.0
DEL-10257,2026-07-21,RDR-020,Motorbike,Zone B - North,Night (21-2),Clear,Medium,2.07,1.75,1,35,16.5,0,4.71,23.5,5.0
DEL-11576,2026-07-21,RDR-003,Scooter,Zone A - Central,Evening (16-21),Cloudy,Medium,5.78,1.76,1,30,25.4,0,10.02,35.08,4.8
DEL-11131,2026-07-21,RDR-006,Motorbike,Zone D - East,Evening (16-21),Clear,Medium,3.81,0.77,2,40,18.7,0,8.36,31.82,4.7
DEL-10814,2026-07-21,RDR-059,E-Bike,Zone C - South,Evening (16-21),Cloudy,Medium,5.08,1.36,1,35,27.6,0,3.32,27.44,5.0
DEL-11477,2026-07-21,RDR-042,Motorbike,Zone C - South,Night (21-2),Cloudy,Low,7.54,1.65,3,35,27.4,0,18.71,39.56,5.0
DEL-10965,2026-07-21,RDR-021,Scooter,Zone D - East,Evening (16-21),Clear,Low,7.95,1.89,2,40,20.7,0,15.26,43.56,5.0
DEL-11525,2026-07-21,RDR-031,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,2.3,2.06,2,30,9.6,0,3.89,29.34,5.0
DEL-11271,2026-07-21,RDR-022,E-Bike,Zone A - Central,Evening (16-21),Clear,High,6.14,0.86,1,30,36.8,1,3.97,29.29,3.5
DEL-11550,2026-07-21,RDR-008,E-Bike,Zone D - East,Morning (6-11),Clear,High,1.62,3.15,2,40,11.1,0,0.98,27.58,5.0
DEL-11669,2026-07-21,RDR-029,E-Bike,Zone B - North,Evening (16-21),Cloudy,Medium,6.37,4.1,2,35,27.9,0,3.66,25.32,5.0
DEL-11376,2026-07-21,RDR-059,Scooter,Zone D - East,Evening (16-21),Clear,Medium,4.27,4.84,2,40,23.4,0,7.84,32.78,5.0
DEL-11446,2026-07-21,RDR-045,Motorbike,Zone D - East,Night (21-2),Clear,Medium,3.12,0.73,2,40,17.7,0,7.29,34.6,4.7
DEL-11806,2026-07-21,RDR-011,Motorbike,Zone B - North,Evening (16-21),Clear,Medium,2.41,1.38,2,35,9.4,0,6.08,32.01,4.7
DEL-11443,2026-07-21,RDR-053,Scooter,Zone E - West,Afternoon (11-16),Rain,Medium,2.38,2.13,1,40,13.1,0,4.53,28.62,4.8
DEL-10923,2026-07-21,RDR-043,Motorbike,Zone A - Central,Evening (16-21),Rain,Medium,3.87,3.44,1,30,23.1,0,9.42,32.72,4.4
DEL-10264,2026-07-22,RDR-013,E-Bike,Zone C - South,Evening (16-21),Cloudy,High,1.01,0.56,2,35,6.4,0,0.63,26.41,5.0
DEL-10845,2026-07-22,RDR-006,Scooter,Zone B - North,Evening (16-21),Clear,Low,0.89,0.75,4,35,7.5,0,1.66,28.37,4.9
DEL-11837,2026-07-22,RDR-022,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,9.03,2.95,1,30,35.4,1,15.17,39.15,3.9
DEL-11466,2026-07-22,RDR-012,E-Bike,Zone B - North,Night (21-2),Cloudy,High,2.11,1.33,2,35,19.7,0,1.33,30.07,5.0
DEL-11856,2026-07-22,RDR-009,Motorbike,Zone B - North,Morning (6-11),Clear,Medium,2.11,3.16,2,35,16.4,0,4.71,27.46,5.0
DEL-10467,2026-07-22,RDR-020,E-Bike,Zone A - Central,Evening (16-21),Clear,Low,6.73,2.13,2,30,20.6,0,4.19,20.89,5.0
DEL-11930,2026-07-22,RDR-004,Motorbike,Zone E - West,Evening (16-21),Clear,High,8.57,3.43,1,40,34.1,0,19.65,50.48,5.0
DEL-10178,2026-07-22,RDR-027,E-Bike,Zone D - East,Morning (6-11),Clear,Low,8.69,6.74,3,40,31.4,0,5.53,32.76,5.0
DEL-10699,2026-07-22,RDR-028,Motorbike,Zone D - East,Evening (16-21),Rain,Low,6.06,1.96,1,40,23.5,0,14.25,40.83,4.9
DEL-11023,2026-07-22,RDR-051,E-Bike,Zone B - North,Afternoon (11-16),Cloudy,High,6.2,2.29,3,35,40.0,1,3.96,28.15,3.8
DEL-10973,2026-07-22,RDR-025,Scooter,Zone D - East,Morning (6-11),Cloudy,Medium,3.56,3.15,2,40,15.0,0,6.56,32.8,4.5
DEL-11527,2026-07-22,RDR-051,Scooter,Zone D - East,Morning (6-11),Clear,Medium,4.79,2.6,1,40,20.9,0,8.47,37.71,4.6
DEL-10733,2026-07-22,RDR-035,Motorbike,Zone E - West,Afternoon (11-16),Rain,Medium,5.62,2.53,1,40,23.3,0,12.44,42.83,4.6
DEL-10021,2026-07-22,RDR-022,Scooter,Zone C - South,Evening (16-21),Clear,High,4.06,2.19,1,35,21.0,0,7.76,35.6,5.0
DEL-10013,2026-07-22,RDR-038,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,7.21,2.16,1,30,23.5,0,14.07,38.69,5.0
